-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,solid_both_sides,-1,-1,-1,-1,-1,-1,-1,-1,monobrow_bug,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,-1,decor_behind_grass,-1,decor_behind_grass,-1,-1,solid_both_sides,-1,-1,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,solid_top_bottom_left,solid_top_bottom,solid_top_bottom,solid_top_bottom,solid_top_bottom,solid_top_bottom,solid_topleftcorner_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,solid_bottom_left,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom_right,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,solid_both_sides,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,-1,-1,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,-1,-1,enemy_solid,-1,-1,-1,decor_behind_flower,-1,-1,-1,solid_both_sides,-1,-1,-1,monobrow_bug,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,decor_behind_big_cave,-1,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,-1,decor_behind_big_cave,enemy_solid,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,solid_both_sides,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,-1,-1,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,-1,-1,enemy_solid,-1,-1,-1,-1,-1,decor_behind_grass,-1,solid_both_sides,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,decor_behind_big_cave,-1,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,-1,decor_behind_big_cave,enemy_solid,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,solid_toprightcorner_left,solid_top,solid_top,solid_top,solid_top_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,-1,-1,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,decor_behind_cave,-1,-1,enemy_solid,-1,-1,decor_behind_grass,-1,-1,-1,-1,solid_bottomrightcorner_left,solid_bottom,solid_bottom,solid_bottom,solid_bottom_right,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,decor_behind_big_cave,-1,-1,-1,-1,-1,-1,-1,-1,decor_behind_big_cave,enemy_solid,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,solid_both_sides,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,player,-1,-1,decor_behind_grass,-1,-1,decor_behind_grass,-1,enemy_solid,-1,-1,decor_behind_big_cave,decor_behind_bush,decor_behind_big_cave,-1,decor_behind_big_cave,decor_behind_bush,monobrow_bug,-1,enemy_solid,-1,-1,-1,-1,-1,-1,-1,solid_both_sides,-1,tap_bug,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,tap_bug,-1,-1,goal world_2/level_7/level_7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top_right,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,solid_top_left,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_topbothsidescorner,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
solid,solid_6,solid,solid,solid,solid,solid,solid,solid,solid_right,decor_behind_big_cave,-1,decor_behind_cave,slug_bug,decor_behind_big_cave,decor_behind_big_cave,slug_bug,decor_behind_cave,-1,decor_behind_big_cave,solid_left,solid,solid,solid,solid,solid_6,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
solid,solid,solid,solid,solid_5_1,solid_5_2,solid_5_3,solid,solid,solid_right,-1,-1,solid_top_both_sides,hazard,hazard,hazard,hazard,solid_top_both_sides,-1,-1,solid_left,solid,solid_4,solid,solid,solid,solid,solid,solid,solid,solid,solid_3,solid,solid,solid,solid,solid,solid,solid_6,solid,solid,solid,solid,solid,solid,solid_4,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,decor_behind_cave,decor_behind_cave,solid_toprightcorner_left,solid_top,solid_top,solid_top,solid_top,solid_topleftcorner_right,decor_behind_cave,decor_behind_cave,solid_left,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,decor_behind_cave,decor_behind_cave,solid_left,solid,solid,solid,solid,solid_right,decor_behind_cave,decor_behind_cave,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,decor_behind_cave,decor_behind_cave,solid_left,solid,solid,solid_4,solid,solid_right,decor_behind_cave,decor_behind_cave,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,decor_behind_cave,decor_behind_cave,solid_left,solid,solid,solid,solid,solid_right,decor_behind_cave,decor_behind_cave,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
