-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,bullet_solid,jump_through_platform_left,jump_through_platform,jump_through_platform_right,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,bullet_solid,bullet_solid,bullet_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,bullet_solid,bullet_solid,bullet_solid,bullet_solid,bullet_solid,bullet_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,goal world_2/level_1/level_1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,solid_top_left,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top_right,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,enemy_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,solid_top_bottom_left,solid_top_bottom_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_top_bottom_left,solid_top_bottom,solid_top_bottom,solid_top_bottom,solid_top_bottom_right,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_top_bottom_left,solid_top_bottom_right,-1,-1,-1,-1,-1,-1,-1,-1,solid_top_bottom_left,solid_top_bottom,solid_top_bottom_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
-1,-1,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_top_bottom_left,solid_top_bottom_right,-1,-1,-1,-1,solid_top_bottom_left,solid_top_bottom_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
solid_top,solid_top,solid_top,slope_right_top,-1,-1,-1,-1,-1,-1,donut,-1,-1,-1,-1,solid_top_bottom_left_right,-1,-1,-1,-1,-1,-1,-1,solid_top_bottom_left,solid_top_bottom,solid_top_bottom,solid_top_bottom_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
solid_bottom,solid_bottom,solid_bottom,solid_toprightcorner_bottom,solid_top_bottom,solid_top_bottom_right,bullet_solid,bullet_solid,bullet_solid,bullet_solid,bullet_solid,bullet_solid,bullet_solid,bullet_solid,bullet_solid,bullet_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
decor_behind_cave,decor_behind_cave,decor_behind_cave,-1,-1,enemy_solid,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
decor_behind_cave,decor_behind_cave,decor_behind_cave,-1,decor_behind_big_cave,enemy_solid,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
decor_behind_cave,-1,-1,-1,-1,enemy_solid,-1,-1,-1,-1,-1,-1,-1,monobrow_bug,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
decor_behind_cave,-1,decor_behind_big_cave,-1,decor_behind_big_cave,enemy_solid,-1,-1,-1,jump_through_platform_left,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform,jump_through_platform_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
decor_behind_cave,player,-1,-1,-1,enemy_solid,decor_fence_stump,decor_fence,decor_fence,decor_fence,decor_fence,decor_fence,decor_fence,decor_fence,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top,solid_top_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1
